NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR
21695071230,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/20/2008,04/12/2014,1324439,1324439002,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035994,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/23/2008,,1324411,1324411015,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035993,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/23/2008,,1324411,1324411015,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035945,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/16/2009,,1324411,1324411015,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035901,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/20/1993,,1324416,1324416001,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035990,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/15/2009,,1324411,1324411015,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289035960,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/09/2001,,1324411,1324411003,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289021894,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/30/2008,,1324411,1324411015,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289021830,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/10/1992,,1324411,1324411006,OTHER PPP TREATMENTS,2,POTASSIUM,3
58864068430,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/13/2004,,1324411,1324411004,OTHER PPP TREATMENTS,2,POTASSIUM,3
50201130004,EFFERVESCENT POTASSIUM/CH,POTASSIUM BICARB & CHLORIDE,79709902100810,Pot Bicarbonate & Chloride Effer Tab 25 mEq,TBEF,OR,60110,POTASSIUM CHLORIDE,25 MEQ,01/19/2006,,1324429,1324429001,OTHER PPP TREATMENTS,2,POTASSIUM,3
50201130006,EFFERVESCENT POTASSIUM/CH,POTASSIUM BICARB & CHLORIDE,79709902100810,Pot Bicarbonate & Chloride Effer Tab 25 mEq,TBEF,OR,60110,POTASSIUM CHLORIDE,25 MEQ,01/19/2006,,1324429,1324429001,OTHER PPP TREATMENTS,2,POTASSIUM,3
50201130002,EFFERVESCENT POTASSIUM/CH,POTASSIUM BICARB & CHLORIDE,79709902100810,Pot Bicarbonate & Chloride Effer Tab 25 mEq,TBEF,OR,60110,POTASSIUM CHLORIDE,25 MEQ,01/19/2006,,1324429,1324429001,OTHER PPP TREATMENTS,2,POTASSIUM,3
42806009830,EPIKLOR,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/18/2010,11/16/2011,1262422,1262422001,OTHER PPP TREATMENTS,2,POTASSIUM,3
42806009801,EPIKLOR,POTASSIUM CHLORIDE,79700030003015,Potassium Chloride Powder Packet 20 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/18/2010,11/16/2011,1262422,1262422001,OTHER PPP TREATMENTS,2,POTASSIUM,3
42806009901,EPIKLOR/25,POTASSIUM CHLORIDE,79700030003020,Potassium Chloride Powder Packet 25 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,25 MEQ,02/18/2010,11/16/2011,1262423,1262423001,OTHER PPP TREATMENTS,2,POTASSIUM,3
42806009930,EPIKLOR/25,POTASSIUM CHLORIDE,79700030003020,Potassium Chloride Powder Packet 25 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,25 MEQ,02/18/2010,11/16/2011,1262423,1262423001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00485006401,ED K+10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/12/1995,01/21/2010,1328849,1328849001,OTHER PPP TREATMENTS,2,POTASSIUM,3
74980003230,YL POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000311,Potassium Gluconate Tab 2.5 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2.5 MEQ,05/01/1989,02/03/2009,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54629066640,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000310,Potassium Gluconate Tab 2 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2 MEQ,10/01/1999,08/28/2009,1537982,1537982001,OTHER PPP TREATMENTS,2,POTASSIUM,3
11845080401,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000420,Potassium Gluconate Tab CR 2.5 mEq,TBCR,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,01/01/1994,01/01/2011,1999980,1999980001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54629085001,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000310,Potassium Gluconate Tab 2 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2 MEQ,02/01/1991,,1999980,1999980001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43292040123,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000360,Potassium Gluconate Tab 550 MG (92 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",550 MG,07/01/1998,,1537888,1537888001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43292040124,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000360,Potassium Gluconate Tab 550 MG (92 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",550 MG,07/01/1998,,1537888,1537888001,OTHER PPP TREATMENTS,2,POTASSIUM,3
10939041611,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000310,Potassium Gluconate Tab 2 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2 MEQ,08/11/1988,,1999980,1999980001,OTHER PPP TREATMENTS,2,POTASSIUM,3
10939045333,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000311,Potassium Gluconate Tab 2.5 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2.5 MEQ,12/19/2003,,1536131,1536131011,OTHER PPP TREATMENTS,2,POTASSIUM,3
11845061801,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,05/01/1992,01/01/2011,1376215,1376215001,OTHER PPP TREATMENTS,2,POTASSIUM,3
11845006181,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,06/23/2011,,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
00761084720,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000311,Potassium Gluconate Tab 2.5 mEq,TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",2.5 MEQ,07/11/1990,,1365726,1365726001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868035501,POTASSIUM BICARBONATE,POTASSIUM BICARBONATE,79700020000810,Potassium Bicarbonate Effer Tab 25 mEq,TBEF,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",25 MEQ,01/06/2011,07/07/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
00182149717,POTASSIUM BICARBONATE,POTASSIUM BICARBONATE,79700020000810,Potassium Bicarbonate Effer Tab 25 mEq,TBEF,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",25 MEQ,07/01/1982,06/11/2013,1453335,1453335001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868035500,POTASSIUM BICARBONATE,POTASSIUM BICARBONATE,79700020000810,Potassium Bicarbonate Effer Tab 25 mEq,TBEF,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",25 MEQ,04/27/2004,07/07/2015,1469177,1469177001,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739030603,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,09/01/2002,05/01/2009,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739030601,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,09/01/2002,05/01/2009,1324414,1324414002,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739030503,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/01/2002,07/01/2009,1324414,1324414001,OTHER PPP TREATMENTS,2,POTASSIUM,3
63739030501,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/01/2002,06/30/2010,1324414,1324414001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58016056900,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/01/2006,01/18/2013,1324418,1324418013,OTHER PPP TREATMENTS,2,POTASSIUM,3
58016056990,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/01/2006,01/18/2013,1324418,1324418013,OTHER PPP TREATMENTS,2,POTASSIUM,3
58016056960,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/01/2006,01/18/2013,1324418,1324418013,OTHER PPP TREATMENTS,2,POTASSIUM,3
58016056930,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/01/2006,01/18/2013,1324418,1324418013,OTHER PPP TREATMENTS,2,POTASSIUM,3
51655051124,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/08/1999,04/04/2012,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54348011530,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/01/1997,,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
21695071130,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/25/2008,04/12/2014,1324439,1324439001,OTHER PPP TREATMENTS,2,POTASSIUM,3
21695071190,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/07/2010,04/12/2014,1324439,1324439001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58864040890,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,09/21/2004,,1324411,1324411001,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289069730,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,06/10/1992,,1324411,1324411001,OTHER PPP TREATMENTS,2,POTASSIUM,3
55289069790,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,05/08/2006,,1324411,1324411001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58864087130,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/10/2004,,1324411,1324411006,OTHER PPP TREATMENTS,2,POTASSIUM,3
58016052260,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/01/1993,01/18/2013,1324418,1324418001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868131700,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/31/1996,07/07/2015,1324427,1324427020,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868131706,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/09/2006,07/07/2015,1324427,1324427020,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868131705,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/19/1997,07/07/2015,1324427,1324427020,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868131701,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/14/1994,07/07/2015,1324427,1324427020,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868131704,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/03/2011,05/31/2010,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367102,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/14/2005,07/07/2015,1324427,1324427005,OTHER PPP TREATMENTS,2,POTASSIUM,3
11845008041,POTASSIUM GLUCONATE ER,POTASSIUM GLUCONATE,79700050000425,Potassium Gluconate Tab CR 595 MG (99 MG Equiv K),TBCR,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,07/14/2011,,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367106,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/27/2012,07/07/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367105,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/27/2012,07/07/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367104,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/20/2009,07/07/2015,1324427,1324427005,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367103,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/14/2005,07/07/2015,1324427,1324427005,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367101,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/20/2005,07/07/2015,1324427,1324427005,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868367100,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/05/2005,07/07/2015,1324427,1324427005,OTHER PPP TREATMENTS,2,POTASSIUM,3
65243033136,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/16/2006,,1324434,1324434002,OTHER PPP TREATMENTS,2,POTASSIUM,3
65243033118,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/16/2006,,1324434,1324434002,OTHER PPP TREATMENTS,2,POTASSIUM,3
65243033109,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/16/2006,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
65243033209,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,11/16/2006,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
65243033218,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,09/02/2010,,1324434,1324434005,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037072005,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/10/2002,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037072001,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/10/2002,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037072010,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/10/2002,08/08/2013,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037099905,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/17/2006,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037099901,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/17/2006,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037099910,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,04/17/2006,,1537481,1537481019,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037055901,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000205,Potassium Chloride Cap CR 8 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/26/2008,,1537481,1537481017,OTHER PPP TREATMENTS,2,POTASSIUM,3
62037055905,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000205,Potassium Chloride Cap CR 8 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/26/2008,,1537481,1537481017,OTHER PPP TREATMENTS,2,POTASSIUM,3
68382070101,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/15/2012,,1324447,1324447003,OTHER PPP TREATMENTS,2,POTASSIUM,3
68382070105,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/15/2012,,1324447,1324447003,OTHER PPP TREATMENTS,2,POTASSIUM,3
68382060010,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/22/2011,,1324447,1324447001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68382060001,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/22/2011,,1324447,1324447001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68382039805,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000445,Potassium Chloride Tab CR 20 mEq (1500 MG),TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,01/10/2014,,1324447,1324447012,OTHER PPP TREATMENTS,2,POTASSIUM,3
48107000057,GNC POTASSIUM GLUCONATE 9,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,10/25/2013,,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
11822088108,RA POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,,,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
11822881080,RA POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,01/12/2007,,1536131,1536131002,OTHER PPP TREATMENTS,2,POTASSIUM,3
00093531101,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,09/19/2003,02/05/2010,1536779,1536779012,OTHER PPP TREATMENTS,2,POTASSIUM,3
55048059060,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000360,Potassium Gluconate Tab 550 MG (92 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",550 MG,01/19/2012,04/24/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
55048059030,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000360,Potassium Gluconate Tab 550 MG (92 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",550 MG,01/19/2012,04/24/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
55048059130,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,01/19/2012,04/24/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
55048059160,POTASSIUM GLUCONATE,POTASSIUM GLUCONATE,79700050000370,Potassium Gluconate Tab 595 MG (99 MG Equiv K),TABS,OR,60120,"POTASSIUM SUPPLEMENTS, OTHERS",595 MG,01/19/2012,04/24/2015,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
